GS,10-K,Buffered,[b'buffer/VB'],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,S,[],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,P,[],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,500®,[],CD,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Index-Linked,[b'index/NN'\, b'link/VB'],JJ,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,dueguaranteed,[b'dueguarantee/VB'],VBD,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,byThe,[],JJ,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Goldman,[b'goldman/NN'],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Sachs,[b'sachs/NN'],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Group,[b'group/NN'],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Inc.The,[b'inc/VB'],NNP,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,bear,[b'bear/NN'],VB,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,interest,[b'interest/NN'],NN,ner,d480167d10k.htm,s6,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,The,[],DT,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,amount,[b'amount/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,paid,[b'paid/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,stated,[b'state/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,maturity,[b'maturity/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,date,[b'date/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,expected,[b'expect/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,April,[b'april/NN'],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,21,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,2021,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,based,[b'base/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,performance,[b'performance/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,S,[],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,P,[],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,500®,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,Index,[b'index/NN'],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,measured,[b'measure/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,trade,[b'trade/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,date,[b'date/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,expected,[b'expect/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,April,[b'april/NN'],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,16,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,2019,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,including,[b'include/VB'],VBG,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,determination,[b'determination/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,date,[b'date/NN'],NN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,expected,[b'expect/VB'],VBN,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,April,[b'april/NN'],NNP,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,16,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,2021,[],CD,ner,d480167d10k.htm,s7,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,If,[],IN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,final,[b'final/JJ'],JJ,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,determination,[b'determination/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,date,[b'date/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
